SID,cellType,Centroid_X,Centroid_Y
2,2,16,578
2,1,31,383
2,4,372,563
2,8,167,619
2,3,120,300
2,5,482,503
2,4,141,276
2,11,253,704
2,8,524,662
2,4,568,328
2,12,743,413
2,3,36,423
2,1,726,744
2,6,559,286
2,8,369,153
2,5,115,451
2,7,339,518
2,5,143,761
2,5,659,772
2,1,395,32
2,3,667,230
2,2,533,549
2,7,555,554
2,5,113,611
2,4,398,771
2,3,539,122
2,3,224,84
2,2,579,24
2,12,293,456
2,3,781,227
2,5,13,368
2,2,384,698
2,5,260,561
2,10,181,251
2,1,432,687
2,5,183,575
2,8,114,585
2,10,459,632
2,4,757,76
2,9,744,530
2,4,539,241
2,5,74,81
2,1,762,392
2,2,754,652
2,2,194,176
2,5,265,258
2,4,619,620
2,8,207,348
2,11,23,317
2,4,326,312
2,1,691,556
2,1,513,383
2,6,707,478
2,7,145,312
2,2,246,696
2,7,247,745
2,11,746,542
2,12,276,698
2,11,51,11
2,11,607,428
2,12,692,265
2,11,423,223
2,12,636,156
2,11,49,463
2,1,543,317
2,6,407,727
2,3,637,256
2,7,699,68
2,12,212,190
2,12,25,9
2,8,393,205
2,1,36,7
2,1,195,18
2,11,288,157
2,9,684,483
2,4,586,67
2,7,648,515
2,9,192,102
2,1,310,423
2,4,652,772
2,2,589,125
2,11,173,708
2,5,267,331
2,6,709,567
2,5,383,600
2,9,378,377
2,9,124,685
2,6,382,677
2,6,152,71
2,10,538,403
2,1,432,752
2,8,457,544
2,12,387,132
2,11,381,437
2,6,433,421
2,10,271,730
2,3,544,400
2,11,199,705
2,10,156,732
2,12,150,317
2,1,379,774
2,11,69,343
2,2,133,564
2,5,575,148
2,5,294,726
2,10,769,543
2,1,164,742
2,4,309,751
2,10,331,570
2,10,235,439
2,12,212,302
2,10,91,11
2,4,139,313
2,5,219,643
2,10,600,230
2,1,548,192
2,8,166,118
2,8,348,254
2,2,249,445
2,6,374,43
2,1,614,16
2,8,158,400
2,9,517,242
2,6,518,658
2,10,779,722
2,12,447,730
2,4,553,730
2,11,294,205
2,1,238,57
2,7,782,246
2,1,77,411
2,6,724,76
2,2,172,188
2,5,319,478
2,3,431,120
2,12,77,576
2,8,370,75
2,9,239,492
2,2,537,139
2,3,562,426
2,1,538,448
2,8,655,343
2,3,216,574
2,3,564,535
2,8,503,464
2,9,28,297
2,8,73,768
2,1,269,566
2,11,515,643
2,2,88,237
2,3,726,125
2,10,730,334
2,2,684,136
2,2,367,375
2,1,756,560
2,10,393,213
2,10,240,302
2,2,507,691
2,4,686,248
2,12,81,290
2,5,533,141
2,8,606,99
2,5,586,434
2,2,511,378
2,3,290,425
2,1,473,468
2,7,638,634
2,5,594,689
2,7,600,638
2,5,573,281
2,9,95,707
2,5,502,613
2,6,447,601
2,7,175,203
2,3,776,643
2,5,112,403
2,1,39,363
2,3,333,46
2,5,464,372
2,11,393,175
2,5,673,549
2,6,776,331
2,8,289,465
2,8,246,644
2,1,39,39
2,1,472,681
2,6,324,765
2,1,82,647
2,2,272,145
2,2,304,641
2,6,647,118
2,5,536,611
2,1,532,616
2,3,235,50
2,8,711,57
2,10,571,501
2,12,274,355
2,1,524,777
2,3,11,269
2,1,406,117
2,5,536,311
2,3,278,520
2,3,578,513
2,1,364,96
2,12,529,646
2,2,356,740
2,10,177,336
2,7,133,227
2,8,125,614
2,7,110,350
2,6,60,456
2,7,46,52
2,8,197,184
2,11,194,460
2,3,402,131
2,1,97,494
2,8,681,735
2,7,630,100
2,11,424,561
2,8,563,315
2,7,242,659
2,6,369,491
2,12,245,83
2,1,208,680
2,4,558,469
2,6,197,116
2,1,766,319
2,11,571,578
2,8,366,253
2,7,434,542
2,8,257,442
2,7,423,722
2,1,74,543
2,12,634,449
2,2,103,344
2,6,533,650
2,7,687,735
2,1,96,648
2,9,147,278
2,11,63,162
2,8,653,114
2,1,435,194
2,10,608,42
2,3,99,335
2,9,659,720
2,8,184,700
2,4,760,213
2,5,464,118
2,1,126,234
2,10,40,48
2,1,651,636
2,4,396,721
2,10,62,289
2,3,454,673
2,9,24,402
2,3,248,326
2,2,764,733
2,6,657,692
2,5,475,438
2,8,230,752
2,11,68,658
2,5,551,411
2,11,582,716
2,12,199,516
2,7,526,26
2,1,556,19
2,11,391,326
2,5,256,121
2,11,763,453
2,4,371,288
2,10,467,237
2,8,464,232
2,10,160,721
2,4,270,602
2,6,268,605
2,11,304,735
2,2,44,699
2,3,52,258
2,4,31,154
2,2,36,485
2,9,113,673
2,8,690,537
2,2,553,96
2,6,362,79
2,5,675,120
2,9,304,11
2,7,544,266
2,3,751,213
2,10,711,69
2,4,291,161
2,4,461,146
2,10,544,409
2,1,693,218
2,7,140,401
2,3,726,216
2,1,433,263
2,1,373,672
2,5,398,414
2,4,475,278
2,12,766,269
2,3,120,327
2,1,75,72
2,4,38,353
2,4,390,343
2,9,189,627
2,4,233,566
2,2,170,82
2,7,531,264
2,1,428,487
2,2,591,725
2,6,309,471
2,3,459,298
2,2,264,468
2,9,616,701
2,5,464,425
2,6,288,390
2,3,502,336
2,6,678,369
2,4,438,633
2,5,571,90
2,1,225,31
2,12,699,328
2,1,722,366
2,6,752,220
2,11,616,771
2,2,340,461
2,8,636,571
2,12,678,484
2,1,747,611
2,3,664,764
2,3,432,23
2,5,23,445
2,12,69,453
2,7,410,142
2,2,225,600
2,10,528,126
2,5,527,138
2,4,85,265
2,1,452,355
2,1,633,7
2,7,450,155
2,11,486,767
2,5,592,45
2,8,348,36
2,11,780,438
2,3,290,154
2,1,105,216
2,7,627,195
2,6,394,318
2,12,253,494
2,3,550,558
2,2,225,330
2,11,319,85
2,11,359,660
2,1,519,670
2,2,338,98
2,9,653,61
2,1,150,710
2,3,54,301
2,2,436,396
2,12,291,544
2,5,573,748
2,5,199,698
2,6,309,27
2,9,50,296
2,8,152,497
2,5,494,417
2,5,168,678
2,1,55,72
2,11,109,357
2,5,96,774
2,10,582,28
2,3,406,707
2,5,463,689
2,3,356,384
2,3,673,515
2,4,607,229
2,11,41,280
2,11,506,746
2,10,341,239
2,8,544,62
2,1,385,193
2,12,322,503
2,5,75,225
2,3,488,512
2,2,425,523
2,7,541,757
2,4,125,87
2,9,384,384
2,4,340,440
2,2,230,580
2,3,301,750
2,7,122,15
2,1,85,717
2,8,604,282
2,9,114,226
2,8,778,171
2,9,208,170
2,1,481,663
2,3,771,213
2,6,44,325
2,4,431,73
2,7,234,763
2,1,496,325
2,3,469,303
2,7,113,763
2,2,718,363
2,7,46,422
2,6,406,294
2,6,62,702
2,3,672,230
2,4,170,126
2,1,763,417
2,11,591,378
2,6,289,374
2,2,406,627
2,11,453,161
2,6,400,406
2,3,305,36
2,7,90,459
2,4,513,728
2,2,522,617
2,5,539,324
2,4,610,485
2,10,237,537
2,8,87,691
2,2,604,248
2,7,53,433
2,5,57,508
2,11,348,45
2,4,100,602
2,6,551,520
2,12,461,459
2,6,415,450
2,1,376,562
2,1,101,267
2,9,768,321
2,10,409,660
2,3,581,643
2,7,334,15
2,1,254,521
2,7,381,761
2,6,523,478
2,12,579,137
2,5,35,663
2,2,562,23
2,3,303,149
2,2,220,209
2,5,306,745
2,12,209,180
2,7,481,121
2,5,209,201
2,11,476,106
2,1,339,471
2,2,629,149
2,10,653,185
2,5,621,517
2,6,106,147
2,1,135,138
2,3,135,673
2,8,153,276
2,9,543,420
2,8,447,488
2,2,215,86
2,2,722,696
2,1,758,661
2,9,425,537
2,5,185,350
2,7,196,553
2,7,376,67
2,2,595,737
2,5,621,680
2,3,425,768
2,12,449,687
2,3,496,500
2,8,544,576
2,4,85,343
2,7,470,190
2,11,247,721
2,9,18,544
2,1,140,365
2,6,44,515
2,10,480,612
2,10,775,719
2,9,495,498
2,5,569,401
2,1,70,723
2,11,170,754
2,10,665,648
2,5,280,612
2,1,46,8
2,4,690,708
2,10,445,205
2,12,574,112
2,9,73,544
2,4,174,71
2,7,427,46
2,11,723,439
2,9,437,564
2,4,125,650
2,7,176,487
2,2,723,576
2,5,63,233
2,8,668,407
2,11,463,777
2,2,585,510
2,3,733,167
2,1,13,607
2,2,490,501
2,5,194,299
2,5,505,363
2,10,226,498
2,2,119,419
2,10,187,407
2,9,103,317
2,1,77,25
2,2,577,546
2,10,196,563
2,6,384,490
2,4,713,103
2,12,195,763
2,2,485,559
2,9,272,110
2,8,139,516
2,8,634,119
2,1,765,166
2,11,191,51
2,5,501,572
2,4,156,627
2,12,193,99
2,11,625,116
2,7,29,534
2,3,181,184
2,5,220,518
2,12,467,236
2,8,763,487
2,10,84,753
2,3,601,65
2,9,589,53
2,2,650,78
2,6,743,254
2,8,500,361
2,10,397,230
2,6,672,688
2,1,681,577
2,12,284,138
2,11,16,180
2,3,69,348
2,3,587,729
2,5,53,221
2,5,345,303
2,2,183,626
2,8,676,548
2,10,418,485
2,12,649,485
2,5,542,39
2,4,544,403
2,11,122,662
2,7,202,241
2,5,69,48
2,10,329,560
2,3,74,502
2,8,179,759
2,6,350,468
2,2,689,442
2,6,589,314
2,1,508,475
2,2,473,49
2,7,82,363
2,4,174,699
2,5,119,455
2,10,259,208
2,6,353,488
2,11,315,593
2,1,775,298
2,3,384,99
2,10,475,587
2,3,78,99
2,1,389,121
2,9,382,581
2,2,738,167
2,1,293,207
2,4,214,276
2,5,260,739
2,8,662,427
2,5,691,428
2,4,553,425
2,8,185,610
2,6,485,612
2,10,57,339
2,9,248,47
2,11,81,229
2,12,567,416
2,7,259,697
2,4,547,591
2,9,635,213
2,2,291,631
2,12,341,9
2,8,661,521
2,3,329,249
2,12,511,463
2,1,66,438
2,3,264,499
2,12,206,694
2,12,618,392
2,9,692,413
2,5,181,431
2,2,360,202
2,1,31,508
2,5,447,524
2,10,17,580
2,1,730,504
2,7,76,714
2,9,684,27
2,4,30,261
2,3,80,568
2,9,706,607
2,3,171,32
2,4,745,487
2,3,635,243
2,9,229,492
2,2,576,481
2,10,213,346
2,12,390,65
2,4,627,747
2,3,87,183
2,7,99,109
2,6,374,701
2,8,219,501
2,6,600,580
2,11,49,189
2,2,244,542
2,9,591,490
2,11,468,148
2,3,536,345
2,6,730,497
2,12,759,437
2,10,620,229
2,1,455,112
2,6,760,34
2,4,313,690
2,4,221,314
2,1,174,506
2,4,345,517
2,8,224,755
2,3,607,512
2,7,615,23
2,10,40,496
2,9,145,81
2,8,352,689
2,12,485,182
2,4,49,512
2,11,647,632
2,8,280,537
2,10,47,200
2,9,264,254
2,3,478,313
2,9,729,676
2,3,588,707
2,1,133,430
2,10,285,180
2,5,440,711
2,4,106,592
2,6,63,176
2,9,562,578
2,9,758,599
2,10,444,12
2,2,733,243
2,1,643,629
2,4,496,519
2,6,548,536
2,4,62,421
2,6,163,293
2,4,249,161
2,5,17,39
2,9,193,320
2,10,622,41
2,10,510,67
2,5,391,406
2,3,568,294
2,12,474,728
2,1,314,774
2,3,754,63
2,7,111,600
2,11,274,259
2,1,205,404
2,11,608,273
2,12,704,765
2,3,58,388
2,7,141,740
2,11,724,614
2,1,480,234
2,2,494,669
2,3,130,509
2,11,777,330
2,2,402,228
2,12,607,320
2,6,151,564
2,10,404,339
2,5,264,253
2,1,109,716
2,5,377,392
2,8,480,126
2,10,243,758
2,2,768,65
2,8,10,114
2,11,157,363
2,5,772,653
2,3,14,38
2,6,472,746
2,2,68,23
2,1,355,169
2,5,375,190
2,1,334,292
2,9,68,566
2,2,319,597
2,1,56,81
2,1,606,287
2,2,783,662
2,2,452,234
2,5,517,185
2,10,582,556
2,2,81,368
2,7,412,356
2,11,561,281
2,4,652,157
2,9,197,725
2,6,422,388
2,3,477,44
2,3,140,34
2,1,280,226
2,5,78,637
2,4,268,231
2,2,360,668
2,3,676,676
2,10,310,688
2,11,268,35
2,3,134,154
2,8,187,216
2,9,544,748
2,9,529,228
2,1,547,421
2,11,769,156
2,4,151,91
2,1,357,392
2,10,342,37
2,8,22,202
2,7,46,773
2,2,217,110
2,12,371,5
2,12,124,411
2,6,465,171
2,7,537,208
2,9,602,738
2,11,177,502
2,1,514,528
2,12,453,172
2,7,434,366
2,2,745,371
2,1,559,140
2,2,211,718
2,7,599,129
2,4,678,416
2,3,703,558
2,1,147,517
2,11,781,134
2,3,16,437
2,10,740,761
2,7,561,297
2,2,368,223
2,2,72,336
2,11,536,581
2,10,476,429
2,9,518,490
2,8,752,117
2,2,382,481
2,2,94,327
2,8,188,648
2,6,451,444
2,2,426,576
2,9,710,544
2,5,98,169
2,1,111,565
2,10,364,633
2,8,380,454
2,1,300,160
2,12,726,629
2,11,657,390
2,9,735,496
2,8,163,168
2,11,212,212
2,2,708,48
2,12,148,165
2,11,740,169
2,7,126,359
2,9,57,275
2,1,574,391
2,1,38,23
2,6,529,126
2,6,716,162
2,1,721,634
2,2,286,583
2,3,590,313
2,3,29,612
2,7,574,499
2,4,673,435
2,3,701,376
2,2,98,561
2,4,372,30
2,1,756,606
2,1,576,217
2,8,194,368
2,7,202,203
2,4,695,331
2,11,66,579
2,6,117,706
2,2,200,555
2,6,134,210
2,12,310,760
2,5,682,331
2,4,533,693
2,5,391,709
2,3,522,162
2,1,354,507
2,12,688,548
2,10,752,122
2,5,167,165
2,9,151,104
2,1,109,176
2,2,702,110
2,10,572,354
2,12,766,200
2,7,487,742
2,6,774,676
2,1,86,80
2,11,553,396
2,4,320,73
2,12,269,171
2,10,351,478
2,11,438,598
2,2,173,769
2,8,546,167
2,7,125,40
2,12,130,452
2,1,69,603
2,3,237,391
2,1,699,345
2,8,518,241
2,2,78,450
2,3,577,570
2,2,259,363
2,2,360,618
2,9,441,479
2,1,324,235
2,1,464,227
2,2,153,183
2,3,494,209
2,9,479,66
2,6,603,767
2,2,391,87
2,5,730,509
2,3,469,325
2,6,329,745
2,7,105,537
2,8,504,508
2,2,289,211
2,9,47,472
2,6,136,49
2,8,395,605
2,5,757,661
2,1,716,85
2,2,406,652
2,6,213,640
2,8,96,541
2,3,88,400
2,9,274,301
2,11,697,715
2,6,184,176
2,12,79,212
2,2,721,113
2,3,132,570
2,7,696,243
2,3,539,251
2,11,601,134
2,6,214,392
2,9,283,630
2,4,774,311
2,12,183,357
2,9,687,297
2,2,240,663
2,1,354,617
2,1,416,256
2,3,750,776
2,4,133,499
2,9,445,257
2,8,491,601
2,3,36,454
2,4,90,575
2,4,409,585
2,6,486,247
2,6,305,452
2,7,774,606
2,12,247,610
2,11,317,276
2,11,364,208
2,6,371,345
2,2,115,162
2,8,641,317
2,5,136,595
2,10,676,39
2,9,336,10
2,4,771,728
2,8,659,332
2,5,611,162
2,6,505,161
2,6,184,268
2,6,427,25
2,8,592,56
2,12,135,680
2,2,172,298
2,3,358,179
2,12,304,27
2,2,519,500
2,3,637,225
2,1,620,133
2,10,363,269
2,6,665,183
2,12,295,587
2,9,435,327
2,4,463,319
2,1,278,394
2,9,479,740
2,4,78,296
2,6,142,199
2,11,712,259
2,7,672,425
2,10,91,663
2,4,249,602
2,2,189,301
2,3,235,106
2,6,751,421
2,4,419,668
2,2,675,222
2,1,400,85
2,4,177,611
2,6,766,104
2,5,431,371
2,4,403,245
2,8,189,590
2,4,100,222
2,8,465,211
2,1,46,41
2,3,229,522
2,4,762,536
2,12,104,97
2,1,497,526
2,3,296,684
2,2,389,105
2,2,33,252
2,1,636,37
2,10,290,671
2,2,406,74
2,7,276,44
2,7,560,110
2,8,237,532
2,6,631,11
2,6,370,334
2,4,552,72
2,1,780,486
2,7,563,541
2,8,711,323
2,4,449,494
2,10,22,665
2,1,676,482
2,8,381,331
2,6,101,625
2,4,285,574
2,10,217,354
2,6,157,208
2,12,310,399
2,2,479,303
2,2,196,506
2,5,708,511
2,4,624,540
2,5,148,351
2,3,386,733
2,5,73,390
2,11,259,61
2,2,430,206
2,12,675,540
2,7,162,210
2,2,609,656
2,12,98,383
2,5,288,645
2,5,639,614
2,4,324,576
2,7,346,28
2,4,14,177
2,6,148,359
2,1,294,168
2,2,527,298
2,5,494,226
2,1,319,340
2,9,610,361
2,10,167,494
2,6,75,451
2,7,581,359
2,11,710,585
2,7,391,536
2,11,204,461
2,1,482,48
2,9,220,581
2,1,288,642
2,8,16,524
2,1,46,19
2,2,493,161
2,7,372,735
2,8,714,332
2,1,382,43
2,1,638,486
2,6,389,147
2,5,120,197
2,5,27,313
2,1,85,156
2,5,757,24
2,9,156,721
2,11,561,303
2,4,761,394
2,1,560,479
2,8,473,775
2,10,352,718
2,3,182,122
2,11,111,418
2,11,231,564
2,4,589,391
2,3,56,68
2,6,372,281
2,2,481,621
2,6,638,293
2,6,46,271
2,2,19,596
2,11,132,367
2,9,626,695
2,11,459,459
2,5,123,366
2,10,319,15
2,12,335,462
2,1,82,16
2,12,30,338
2,7,717,739
2,1,139,618
2,8,196,703
2,11,317,33
2,10,690,72
2,2,676,112
2,1,67,547
2,12,93,29
2,11,270,631
2,4,378,180
2,12,356,565
2,3,294,677
2,2,159,563
2,2,752,650
2,3,351,99
2,12,197,218
2,4,516,63
2,8,725,255
2,7,259,699
2,1,128,634
2,4,481,460
2,6,710,74
2,2,320,622
2,3,535,156
2,1,149,657
2,11,397,35
2,12,764,75
2,3,388,206
2,9,130,396
2,6,680,394
2,5,150,278
2,9,175,493
2,10,103,690
2,4,445,621
2,3,704,348
2,12,472,605
2,10,692,186
2,8,301,690
2,5,128,713
2,5,334,381
2,2,615,7
2,5,474,76
2,1,694,297
2,10,351,761
2,9,589,658
2,10,702,218
2,5,663,299
2,12,603,432
2,10,197,421
2,1,548,321
2,9,754,252
2,1,16,92
2,11,211,429
2,2,534,654
2,1,35,514
2,11,449,293
2,2,193,242
2,11,643,309
2,9,71,361
2,1,451,639
2,3,167,195
2,2,404,338
2,6,262,200
2,11,275,497
2,12,599,22
2,2,405,330
2,7,158,184
2,12,384,428
2,1,629,397
2,12,111,69
2,9,662,209
2,12,299,457
2,7,145,432
2,6,617,144
2,11,52,109
2,8,720,512
2,8,338,145
2,9,100,218
2,11,613,155
2,1,630,18
2,1,698,623
2,2,314,440
2,1,35,672
2,2,305,44
2,9,407,776
2,3,775,139
2,9,603,521
2,2,72,603
2,6,242,754
2,3,307,412
2,12,757,29
2,6,261,259
2,1,715,109
2,12,720,55
2,7,161,348
2,7,457,376
2,2,690,270
2,4,174,27
2,4,326,116
2,11,202,432
2,1,753,551
2,3,578,243
2,1,292,64
2,5,358,89
2,11,267,699
2,5,727,53
2,12,31,259
2,7,511,66
2,5,16,171
2,2,501,87
2,3,235,468
2,8,257,256
2,1,102,286
2,2,239,105
2,12,567,316
2,2,49,517
2,4,46,565
2,4,365,311
2,9,461,633
2,2,237,24
2,1,692,618
2,6,537,351
2,12,674,713
2,3,667,688
2,8,500,369
2,5,184,235
2,6,490,433
2,1,28,455
2,1,86,71
2,11,164,485
2,12,406,620
2,11,44,659
2,2,761,761
2,7,191,436
2,2,139,547
2,2,177,477
2,11,266,390
2,7,233,449
2,10,128,148
2,9,629,70
2,7,136,158
2,9,257,695
2,1,125,437
2,11,524,569
2,3,397,170
2,5,603,18
2,1,627,86
2,8,191,154
2,9,763,590
2,12,759,178
2,2,87,697
2,2,494,386
2,7,481,482
2,11,139,523
2,12,273,111
2,7,322,749
2,8,390,717
2,2,273,336
2,12,390,149
2,3,474,444
2,11,730,388
2,8,646,522
2,10,708,249
2,5,734,177
2,1,281,471
2,8,485,338
2,9,419,356
2,1,68,133
2,3,359,755
2,9,680,248
2,4,246,697
2,10,47,275
2,5,496,347
2,6,508,32
2,4,288,581
2,9,656,29
2,12,72,396
2,8,743,755
2,1,330,214
2,6,411,256
2,11,560,369
2,5,357,600
2,9,741,276
2,8,628,266
2,12,362,486
2,5,651,604
2,3,165,566
2,3,647,493
2,11,296,104
2,11,76,50
2,9,469,241
2,11,303,641
2,9,417,85
2,4,19,261
2,2,413,432
2,11,424,462
2,11,21,265
2,5,714,565
2,2,346,399
2,2,205,603
2,1,185,33
2,5,374,236
2,1,331,388
2,12,233,587
2,8,423,558
2,3,20,377
2,4,697,654
2,2,384,656
2,2,328,163
2,10,410,320
2,8,429,421
2,10,284,235
2,7,514,364
2,8,706,393
2,1,199,144
2,5,313,612
2,4,282,726
2,8,700,33
2,1,222,449
2,7,244,290
2,5,728,397
2,9,435,232
2,7,597,224
2,9,715,290
2,3,349,475
2,12,428,335
2,3,260,9
2,8,643,424
2,4,208,105
2,7,563,91
2,1,773,149
2,11,265,308
2,3,493,42
2,6,113,561
2,3,11,276
2,1,590,237
2,3,273,717
2,7,112,285
2,9,420,680
2,6,462,37
2,12,781,728
2,7,705,508
2,9,57,181
2,5,748,503
2,9,369,105
2,7,384,354
2,5,24,183
2,1,367,166
2,4,107,474
2,1,208,456
2,5,459,272
2,8,771,93
2,6,503,525
2,4,10,408
2,6,464,187
2,6,108,742
2,4,311,193
2,3,621,309
2,6,55,271
2,2,190,160
2,1,80,690
2,10,580,431
2,3,505,554
2,7,487,236
2,1,243,543
2,4,350,214
2,5,436,360
2,3,609,562
2,3,48,505
2,8,444,626
2,10,488,369
2,1,194,270
2,7,245,73
2,9,124,751
2,1,272,18
2,4,633,246
2,8,461,371
2,3,73,70
2,10,426,396
2,7,340,442
2,12,239,195
2,3,563,478
2,4,455,562
2,2,49,389
2,11,233,469
2,3,452,377
2,11,539,309
2,5,203,514
2,1,127,326
2,9,310,49
2,12,287,632
2,2,695,81
2,2,447,46
2,10,362,640
2,7,267,395
2,10,588,754
2,1,606,665
2,9,125,169
2,12,402,363
2,2,338,661
2,5,707,677
2,10,293,375
2,9,294,214
2,5,541,247
2,8,489,150
2,10,663,761
2,8,165,202
2,11,480,90
2,11,547,732
2,12,302,57
2,8,604,375
2,10,318,591
2,5,426,270
2,10,346,6
2,2,615,638
2,3,71,248
2,1,353,227
2,7,442,129
2,9,51,577
2,2,575,407
2,1,399,258
2,6,443,490
2,1,765,284
2,10,674,138
2,6,12,262
2,4,632,773
2,8,156,727
2,4,446,222
2,1,453,256
2,9,359,161
2,10,193,464
2,10,160,163
2,10,84,627
2,11,691,183
2,11,20,773
2,1,572,746
2,11,64,660
2,9,762,443
2,3,99,218
2,7,777,347
2,9,86,515
2,1,686,260
2,3,497,565
2,6,613,638
2,4,642,627
2,5,149,528
2,8,546,326
2,2,43,776
2,1,46,321
2,1,261,79
2,7,203,491
2,4,30,555
2,12,314,612
2,7,762,610
2,4,502,687
2,10,634,465
2,10,185,339
2,9,428,529
2,11,368,309
2,11,12,291
2,7,240,711
2,4,236,117
2,8,436,289
2,2,453,408
2,10,443,361
2,1,73,598
2,8,57,645
2,11,94,292
2,1,613,753
2,8,200,24
2,6,200,727
2,3,27,71
2,11,171,708
2,5,706,192
2,9,243,270
2,11,587,437
2,9,434,481
2,2,135,270
2,4,16,462
2,6,695,286
2,4,285,288
2,8,596,207
2,6,497,537
2,4,49,600
2,11,243,224
2,3,63,395
2,4,104,679
2,11,314,175
2,9,171,688
2,12,197,371
2,10,558,176
2,12,650,153
2,9,449,501
2,9,713,718
2,1,573,213
2,8,596,49
2,1,471,345
2,4,259,133
2,2,173,104
2,12,629,319
2,11,210,69
2,5,290,220
2,1,521,651
2,4,435,249
2,1,155,499
2,5,97,498
2,12,485,165
2,2,139,633
2,11,564,422
2,3,403,658
2,11,622,172
2,10,194,271
2,3,565,231
2,12,631,278
2,9,608,433
2,6,150,197
2,1,592,271
2,10,383,678
2,6,707,168
2,12,292,459
2,10,237,76
2,5,460,197
2,3,383,18
2,8,484,507
2,12,648,637
2,5,511,323
2,3,426,159
2,10,415,75
2,8,576,342
2,10,335,497
2,4,595,489
2,5,33,655
2,9,566,647
2,9,761,264
2,7,114,656
2,10,32,161
2,3,346,211
2,3,345,219
2,3,622,119
2,5,82,341
2,4,603,31
2,12,438,175
2,4,647,584
2,8,761,359
2,3,111,271
2,3,242,427
2,9,528,659
2,2,236,371
2,7,403,766
2,5,691,731
2,8,776,699
2,7,340,679
2,10,216,699
2,9,257,261
2,7,414,177
2,8,130,771
2,5,606,386
2,7,751,223
2,5,475,437
2,6,163,493
2,4,678,425
2,3,166,519
2,8,15,347
2,11,470,678
2,1,405,352
2,4,91,433
2,3,420,651
2,11,323,292
2,9,392,76
2,10,83,725
2,10,738,556
2,12,162,757
2,5,15,314
2,2,630,424
2,7,441,563
2,7,431,728
2,3,585,120
2,12,160,317
2,2,582,571
2,6,202,277
2,4,726,111
2,11,386,717
2,12,572,598
2,2,387,511
2,10,48,268
2,10,248,360
2,11,673,125
2,9,112,167
2,10,510,529
2,1,499,176
2,12,430,532
2,1,570,542
2,2,449,279
2,7,691,18
2,8,697,726
2,9,359,463
2,4,152,583
2,12,303,487
2,12,761,687
2,10,721,27
2,10,249,668
2,10,319,40
2,5,231,409
2,1,541,584
2,12,11,719
2,5,224,171
2,9,708,622
2,1,244,417
2,1,283,619
2,2,204,400
2,3,523,668
2,2,679,226
2,1,506,772
2,1,121,78
2,1,385,710
2,1,260,393
2,11,717,454
2,4,690,516
2,10,506,369
2,12,316,697
2,7,228,369
2,9,105,595
2,3,644,318
2,7,123,741
2,1,149,576
2,10,580,481
2,8,421,393
2,2,89,741
2,5,531,586
2,10,518,545
2,3,122,135
2,12,642,756
2,5,65,512
2,5,551,627
2,7,379,630
2,6,676,314
2,5,332,689
2,8,271,108
2,10,411,337
2,2,119,328
2,4,398,734
2,5,123,87
2,1,518,400
2,6,256,685
2,4,475,158
2,9,369,688
2,12,218,329
2,5,147,597
2,1,624,320
2,11,525,487
2,5,344,533
2,7,448,758
2,12,342,658
2,3,710,301
2,6,760,435
2,6,485,531
2,1,169,18
2,4,264,718
2,4,545,59
2,9,254,573
2,7,170,755
2,1,240,305
2,3,429,263
2,5,147,59
2,4,489,226
2,9,27,287
2,8,485,436
2,1,87,534
2,4,176,63
2,12,191,12
2,6,171,156
2,8,96,31
2,2,751,73
2,1,160,603
2,1,781,714
2,3,490,192
2,7,478,311
2,2,752,213
2,6,525,91
2,5,151,587
2,12,38,343
2,2,666,514
2,3,761,347
2,5,299,25
2,8,58,657
2,12,635,415
2,7,414,323
2,8,674,30
2,2,32,193
2,1,554,540
2,1,480,463
2,10,328,324
2,1,444,252
2,3,512,625
2,6,137,494
2,2,719,727
2,12,607,145
2,6,603,696
2,6,142,104
2,9,529,250
2,2,472,174
2,12,437,94
2,5,215,733
2,5,388,775
2,9,505,10
2,10,74,729
2,1,540,488
2,2,189,299
2,9,235,271
2,5,307,433
2,1,729,408
2,9,682,457
2,4,119,715
2,5,303,526
2,7,289,575
2,8,577,112
2,4,129,767
2,2,312,123
2,12,12,344
2,9,764,711
2,4,79,586
2,1,59,726
2,1,719,269
2,1,769,396
2,4,672,144
2,7,37,261
2,5,614,154
2,6,27,50
2,4,131,372
2,2,297,115
2,2,20,265
2,9,254,37
2,11,218,304
2,5,271,558
2,1,743,172
2,5,718,508
2,5,689,588
2,4,356,694
2,1,394,562
2,2,661,582
2,4,324,472
2,12,225,381
2,6,551,182
2,5,351,218
2,7,413,404
2,3,320,706
2,12,189,92
2,4,526,225
2,8,100,267
2,11,413,434
2,4,363,85
2,5,539,585
2,2,585,540
2,4,488,140
2,11,31,560
2,10,783,319
2,10,613,363
2,6,569,374
2,4,182,479
2,11,509,24
2,2,141,71
2,12,487,235
2,3,213,279
2,11,560,155
2,6,388,642
2,12,219,691
2,2,770,157
2,6,82,391
2,8,224,469
2,6,136,145
2,4,25,184
2,4,576,352
2,5,276,697
2,7,126,774
2,10,600,432
2,3,535,99
2,2,191,335
2,5,32,154
2,11,436,592
2,12,474,549
2,10,489,13
2,10,544,60
2,1,169,749
2,5,530,175
2,12,463,409
2,8,228,526
2,7,18,309
2,2,521,453
2,8,594,762
2,11,397,44
2,1,680,633
2,1,774,117
2,8,260,281
2,10,81,376
2,5,174,467
2,2,738,489
2,11,212,118
2,9,383,709
